file_name,emotion
../input/ravdess-emotional-speech-audio/Actor_17/03-01-06-01-01-02-17.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_17/03-01-04-02-01-02-17.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_17/03-01-02-02-02-02-17.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_17/03-01-04-02-02-02-17.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_05/03-01-06-02-01-02-05.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_05/03-01-02-02-02-01-05.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_05/03-01-05-02-02-02-05.wav,male_angry
../input/ravdess-emotional-speech-audio/Actor_05/03-01-05-02-01-01-05.wav,male_angry
../input/ravdess-emotional-speech-audio/Actor_05/03-01-05-01-02-01-05.wav,male_angry
../input/ravdess-emotional-speech-audio/Actor_05/03-01-05-01-01-02-05.wav,male_angry
../input/ravdess-emotional-speech-audio/Actor_05/03-01-06-01-01-01-05.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_05/03-01-04-01-01-01-05.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_05/03-01-03-01-02-01-05.wav,male_happy
../input/ravdess-emotional-speech-audio/Actor_05/03-01-03-02-01-01-05.wav,male_happy
../input/ravdess-emotional-speech-audio/Actor_05/03-01-04-01-02-01-05.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_05/03-01-04-02-02-02-05.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_05/03-01-04-02-01-02-05.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_05/03-01-06-01-02-01-05.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_05/03-01-02-02-01-01-05.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_05/03-01-03-01-01-01-05.wav,male_happy
../input/ravdess-emotional-speech-audio/Actor_05/03-01-05-01-01-01-05.wav,male_angry
../input/ravdess-emotional-speech-audio/Actor_05/03-01-02-01-01-01-05.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_05/03-01-02-01-02-02-05.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_05/03-01-06-02-01-01-05.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_05/03-01-06-02-02-01-05.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_05/03-01-03-02-01-02-05.wav,male_happy
../input/ravdess-emotional-speech-audio/Actor_05/03-01-06-01-01-02-05.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_05/03-01-06-01-02-02-05.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_05/03-01-05-02-02-01-05.wav,male_angry
../input/ravdess-emotional-speech-audio/Actor_05/03-01-03-02-02-01-05.wav,male_happy
../input/ravdess-emotional-speech-audio/Actor_05/03-01-04-01-01-02-05.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_05/03-01-04-02-01-01-05.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_05/03-01-05-02-01-02-05.wav,male_angry
../input/ravdess-emotional-speech-audio/Actor_05/03-01-03-01-01-02-05.wav,male_happy
../input/ravdess-emotional-speech-audio/Actor_05/03-01-05-01-02-02-05.wav,male_angry
../input/ravdess-emotional-speech-audio/Actor_05/03-01-02-01-02-01-05.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_05/03-01-03-01-02-02-05.wav,male_happy
../input/ravdess-emotional-speech-audio/Actor_05/03-01-04-02-02-01-05.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_05/03-01-02-02-02-02-05.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_05/03-01-04-01-02-02-05.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_05/03-01-02-01-01-02-05.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_05/03-01-06-02-02-02-05.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_05/03-01-03-02-02-02-05.wav,male_happy
../input/ravdess-emotional-speech-audio/Actor_05/03-01-02-02-01-02-05.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_16/03-01-03-02-02-01-16.wav,female_happy
../input/ravdess-emotional-speech-audio/Actor_16/03-01-04-02-01-02-16.wav,female_sad
../input/ravdess-emotional-speech-audio/Actor_16/03-01-05-02-01-01-16.wav,female_angry
../input/ravdess-emotional-speech-audio/Actor_16/03-01-05-02-01-02-16.wav,female_angry
../input/ravdess-emotional-speech-audio/Actor_16/03-01-02-02-02-01-16.wav,female_calm
../input/ravdess-emotional-speech-audio/Actor_16/03-01-04-02-02-01-16.wav,female_sad
../input/ravdess-emotional-speech-audio/Actor_16/03-01-03-01-02-02-16.wav,female_happy
../input/ravdess-emotional-speech-audio/Actor_16/03-01-02-01-01-01-16.wav,female_calm
../input/ravdess-emotional-speech-audio/Actor_16/03-01-04-02-02-02-16.wav,female_sad
../input/ravdess-emotional-speech-audio/Actor_16/03-01-05-01-01-02-16.wav,female_angry
../input/ravdess-emotional-speech-audio/Actor_16/03-01-06-02-02-01-16.wav,female_fearful
../input/ravdess-emotional-speech-audio/Actor_16/03-01-05-02-02-02-16.wav,female_angry
../input/ravdess-emotional-speech-audio/Actor_16/03-01-05-01-02-02-16.wav,female_angry
../input/ravdess-emotional-speech-audio/Actor_16/03-01-06-01-01-01-16.wav,female_fearful
../input/ravdess-emotional-speech-audio/Actor_16/03-01-06-01-02-02-16.wav,female_fearful
../input/ravdess-emotional-speech-audio/Actor_16/03-01-03-02-01-01-16.wav,female_happy
../input/ravdess-emotional-speech-audio/Actor_16/03-01-02-02-02-02-16.wav,female_calm
../input/ravdess-emotional-speech-audio/Actor_16/03-01-03-02-02-02-16.wav,female_happy
../input/ravdess-emotional-speech-audio/Actor_16/03-01-03-01-02-01-16.wav,female_happy
../input/ravdess-emotional-speech-audio/Actor_16/03-01-05-01-01-01-16.wav,female_angry
../input/ravdess-emotional-speech-audio/Actor_16/03-01-05-01-02-01-16.wav,female_angry
../input/ravdess-emotional-speech-audio/Actor_16/03-01-06-01-01-02-16.wav,female_fearful
../input/ravdess-emotional-speech-audio/Actor_16/03-01-03-01-01-01-16.wav,female_happy
../input/ravdess-emotional-speech-audio/Actor_16/03-01-02-01-02-02-16.wav,female_calm
../input/ravdess-emotional-speech-audio/Actor_16/03-01-03-01-01-02-16.wav,female_happy
../input/ravdess-emotional-speech-audio/Actor_16/03-01-04-01-02-01-16.wav,female_sad
../input/ravdess-emotional-speech-audio/Actor_16/03-01-06-02-01-01-16.wav,female_fearful
../input/ravdess-emotional-speech-audio/Actor_16/03-01-06-02-02-02-16.wav,female_fearful
../input/ravdess-emotional-speech-audio/Actor_16/03-01-02-01-01-02-16.wav,female_calm
../input/ravdess-emotional-speech-audio/Actor_16/03-01-02-02-01-01-16.wav,female_calm
../input/ravdess-emotional-speech-audio/Actor_16/03-01-04-02-01-01-16.wav,female_sad
../input/ravdess-emotional-speech-audio/Actor_16/03-01-04-01-01-01-16.wav,female_sad
../input/ravdess-emotional-speech-audio/Actor_16/03-01-04-01-01-02-16.wav,female_sad
../input/ravdess-emotional-speech-audio/Actor_16/03-01-06-01-02-01-16.wav,female_fearful
../input/ravdess-emotional-speech-audio/Actor_16/03-01-02-02-01-02-16.wav,female_calm
../input/ravdess-emotional-speech-audio/Actor_16/03-01-04-01-02-02-16.wav,female_sad
../input/ravdess-emotional-speech-audio/Actor_16/03-01-06-02-01-02-16.wav,female_fearful
../input/ravdess-emotional-speech-audio/Actor_16/03-01-05-02-02-01-16.wav,female_angry
../input/ravdess-emotional-speech-audio/Actor_16/03-01-03-02-01-02-16.wav,female_happy
../input/ravdess-emotional-speech-audio/Actor_16/03-01-02-01-02-01-16.wav,female_calm
../input/ravdess-emotional-speech-audio/Actor_21/03-01-02-01-01-01-21.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_21/03-01-06-02-02-01-21.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_21/03-01-02-01-01-02-21.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_21/03-01-06-01-02-01-21.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_21/03-01-04-01-01-02-21.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_21/03-01-02-02-01-01-21.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_21/03-01-04-02-01-02-21.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_21/03-01-05-01-02-02-21.wav,male_angry
../input/ravdess-emotional-speech-audio/Actor_21/03-01-03-01-01-02-21.wav,male_happy
../input/ravdess-emotional-speech-audio/Actor_21/03-01-02-02-02-01-21.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_21/03-01-05-01-02-01-21.wav,male_angry
../input/ravdess-emotional-speech-audio/Actor_21/03-01-05-02-01-02-21.wav,male_angry
../input/ravdess-emotional-speech-audio/Actor_21/03-01-06-02-01-02-21.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_21/03-01-06-01-01-02-21.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_21/03-01-05-02-02-01-21.wav,male_angry
../input/ravdess-emotional-speech-audio/Actor_21/03-01-03-02-01-02-21.wav,male_happy
../input/ravdess-emotional-speech-audio/Actor_21/03-01-05-02-02-02-21.wav,male_angry
../input/ravdess-emotional-speech-audio/Actor_21/03-01-02-02-01-02-21.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_21/03-01-05-01-01-01-21.wav,male_angry
../input/ravdess-emotional-speech-audio/Actor_21/03-01-04-02-02-02-21.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_21/03-01-03-01-02-01-21.wav,male_happy
../input/ravdess-emotional-speech-audio/Actor_21/03-01-04-02-02-01-21.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_21/03-01-04-02-01-01-21.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_21/03-01-03-02-01-01-21.wav,male_happy
../input/ravdess-emotional-speech-audio/Actor_21/03-01-06-02-02-02-21.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_21/03-01-05-02-01-01-21.wav,male_angry
../input/ravdess-emotional-speech-audio/Actor_21/03-01-02-01-02-02-21.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_21/03-01-02-01-02-01-21.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_21/03-01-05-01-01-02-21.wav,male_angry
../input/ravdess-emotional-speech-audio/Actor_21/03-01-06-01-01-01-21.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_21/03-01-03-01-01-01-21.wav,male_happy
../input/ravdess-emotional-speech-audio/Actor_21/03-01-04-01-02-02-21.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_21/03-01-02-02-02-02-21.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_21/03-01-04-01-02-01-21.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_21/03-01-06-02-01-01-21.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_21/03-01-03-01-02-02-21.wav,male_happy
../input/ravdess-emotional-speech-audio/Actor_21/03-01-03-02-02-02-21.wav,male_happy
../input/ravdess-emotional-speech-audio/Actor_21/03-01-04-01-01-01-21.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_21/03-01-06-01-02-02-21.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_21/03-01-03-02-02-01-21.wav,male_happy
../input/ravdess-emotional-speech-audio/Actor_01/03-01-02-01-02-02-01.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_01/03-01-04-02-01-02-01.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_01/03-01-02-02-02-01-01.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_01/03-01-02-01-02-01-01.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_01/03-01-06-01-02-02-01.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_01/03-01-03-02-01-02-01.wav,male_happy
../input/ravdess-emotional-speech-audio/Actor_01/03-01-03-01-02-01-01.wav,male_happy
../input/ravdess-emotional-speech-audio/Actor_01/03-01-05-01-01-02-01.wav,male_angry
../input/ravdess-emotional-speech-audio/Actor_01/03-01-02-01-01-01-01.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_01/03-01-04-01-01-02-01.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_01/03-01-04-02-01-01-01.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_01/03-01-05-02-02-02-01.wav,male_angry
../input/ravdess-emotional-speech-audio/Actor_01/03-01-05-01-02-02-01.wav,male_angry
../input/ravdess-emotional-speech-audio/Actor_01/03-01-03-01-02-02-01.wav,male_happy
../input/ravdess-emotional-speech-audio/Actor_01/03-01-05-02-01-02-01.wav,male_angry
../input/ravdess-emotional-speech-audio/Actor_01/03-01-03-02-02-01-01.wav,male_happy
../input/ravdess-emotional-speech-audio/Actor_01/03-01-06-02-02-01-01.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_01/03-01-04-02-02-01-01.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_01/03-01-03-02-02-02-01.wav,male_happy
../input/ravdess-emotional-speech-audio/Actor_01/03-01-06-01-01-01-01.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_01/03-01-03-02-01-01-01.wav,male_happy
../input/ravdess-emotional-speech-audio/Actor_01/03-01-03-01-01-01-01.wav,male_happy
../input/ravdess-emotional-speech-audio/Actor_01/03-01-02-01-01-02-01.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_01/03-01-04-01-02-02-01.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_01/03-01-05-01-01-01-01.wav,male_angry
../input/ravdess-emotional-speech-audio/Actor_01/03-01-05-02-02-01-01.wav,male_angry
../input/ravdess-emotional-speech-audio/Actor_01/03-01-06-02-01-01-01.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_01/03-01-02-02-01-02-01.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_01/03-01-06-01-02-01-01.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_01/03-01-06-01-01-02-01.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_01/03-01-04-01-01-01-01.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_01/03-01-04-02-02-02-01.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_01/03-01-06-02-01-02-01.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_01/03-01-04-01-02-01-01.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_01/03-01-02-02-01-01-01.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_01/03-01-05-02-01-01-01.wav,male_angry
../input/ravdess-emotional-speech-audio/Actor_01/03-01-02-02-02-02-01.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_01/03-01-05-01-02-01-01.wav,male_angry
../input/ravdess-emotional-speech-audio/Actor_01/03-01-03-01-01-02-01.wav,male_happy
../input/ravdess-emotional-speech-audio/Actor_01/03-01-06-02-02-02-01.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_11/03-01-06-02-02-01-11.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_11/03-01-04-01-02-02-11.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_11/03-01-04-02-01-02-11.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_11/03-01-05-01-02-01-11.wav,male_angry
../input/ravdess-emotional-speech-audio/Actor_11/03-01-02-01-01-02-11.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_11/03-01-06-02-02-02-11.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_11/03-01-02-02-01-01-11.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_11/03-01-06-01-02-01-11.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_11/03-01-06-01-01-01-11.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_11/03-01-03-01-01-01-11.wav,male_happy
../input/ravdess-emotional-speech-audio/Actor_11/03-01-02-02-02-02-11.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_11/03-01-05-02-01-01-11.wav,male_angry
../input/ravdess-emotional-speech-audio/Actor_11/03-01-03-01-01-02-11.wav,male_happy
../input/ravdess-emotional-speech-audio/Actor_11/03-01-05-01-01-01-11.wav,male_angry
../input/ravdess-emotional-speech-audio/Actor_11/03-01-02-02-02-01-11.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_11/03-01-06-01-02-02-11.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_11/03-01-05-01-02-02-11.wav,male_angry
../input/ravdess-emotional-speech-audio/Actor_11/03-01-04-02-01-01-11.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_11/03-01-02-01-02-01-11.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_11/03-01-05-01-01-02-11.wav,male_angry
../input/ravdess-emotional-speech-audio/Actor_11/03-01-05-02-02-01-11.wav,male_angry
../input/ravdess-emotional-speech-audio/Actor_11/03-01-04-02-02-01-11.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_11/03-01-04-02-02-02-11.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_11/03-01-03-02-01-01-11.wav,male_happy
../input/ravdess-emotional-speech-audio/Actor_11/03-01-03-02-01-02-11.wav,male_happy
../input/ravdess-emotional-speech-audio/Actor_11/03-01-02-02-01-02-11.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_11/03-01-02-01-02-02-11.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_11/03-01-05-02-01-02-11.wav,male_angry
../input/ravdess-emotional-speech-audio/Actor_11/03-01-06-02-01-01-11.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_11/03-01-03-02-02-02-11.wav,male_happy
../input/ravdess-emotional-speech-audio/Actor_11/03-01-02-01-01-01-11.wav,male_calm
../input/ravdess-emotional-speech-audio/Actor_11/03-01-04-01-02-01-11.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_11/03-01-03-01-02-02-11.wav,male_happy
../input/ravdess-emotional-speech-audio/Actor_11/03-01-04-01-01-01-11.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_11/03-01-06-02-01-02-11.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_11/03-01-03-01-02-01-11.wav,male_happy
../input/ravdess-emotional-speech-audio/Actor_11/03-01-03-02-02-01-11.wav,male_happy
../input/ravdess-emotional-speech-audio/Actor_11/03-01-04-01-01-02-11.wav,male_sad
../input/ravdess-emotional-speech-audio/Actor_11/03-01-05-02-02-02-11.wav,male_angry
../input/ravdess-emotional-speech-audio/Actor_11/03-01-06-01-01-02-11.wav,male_fearful
../input/ravdess-emotional-speech-audio/Actor_20/03-01-05-01-02-01-20.wav,female_angry
../input/ravdess-emotional-speech-audio/Actor_20/03-01-06-02-01-02-20.wav,female_fearful
../input/ravdess-emotional-speech-audio/Actor_20/03-01-05-02-02-02-20.wav,female_angry
../input/ravdess-emotional-speech-audio/Actor_20/03-01-06-01-01-02-20.wav,female_fearful
../input/ravdess-emotional-speech-audio/Actor_20/03-01-04-02-01-01-20.wav,female_sad
../input/ravdess-emotional-speech-audio/Actor_20/03-01-06-01-02-01-20.wav,female_fearful
../input/ravdess-emotional-speech-audio/Actor_20/03-01-05-01-01-02-20.wav,female_angry
../input/ravdess-emotional-speech-audio/Actor_20/03-01-03-01-02-01-20.wav,female_happy
../input/ravdess-emotional-speech-audio/Actor_20/03-01-03-02-02-02-20.wav,female_happy
../input/ravdess-emotional-speech-audio/Actor_20/03-01-06-01-01-01-20.wav,female_fearful
../input/ravdess-emotional-speech-audio/Actor_20/03-01-02-02-01-01-20.wav,female_calm
../input/ravdess-emotional-speech-audio/Actor_20/03-01-02-02-02-02-20.wav,female_calm
../input/ravdess-emotional-speech-audio/Actor_20/03-01-03-01-02-02-20.wav,female_happy
../input/ravdess-emotional-speech-audio/Actor_20/03-01-02-01-02-01-20.wav,female_calm
../input/ravdess-emotional-speech-audio/Actor_20/03-01-04-02-01-02-20.wav,female_sad
../input/ravdess-emotional-speech-audio/Actor_20/03-01-05-01-02-02-20.wav,female_angry
../input/ravdess-emotional-speech-audio/Actor_20/03-01-04-01-02-01-20.wav,female_sad
../input/ravdess-emotional-speech-audio/Actor_20/03-01-03-02-01-02-20.wav,female_happy
../input/ravdess-emotional-speech-audio/Actor_20/03-01-06-02-01-01-20.wav,female_fearful
../input/ravdess-emotional-speech-audio/Actor_20/03-01-02-01-01-02-20.wav,female_calm
../input/ravdess-emotional-speech-audio/Actor_20/03-01-04-02-02-01-20.wav,female_sad
../input/ravdess-emotional-speech-audio/Actor_20/03-01-03-01-01-01-20.wav,female_happy
